Abasto,Cultura,E_basica,E_media,E_superior,Empleo,Espacio_ab,Est_Tpte,Pob_2010,Salud_cama,Salud_cons,cve_ent,cve_mun,cve_sun,cvegeo,gmu,iisu_cd,iisu_sun,sun
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,49,98.0,75.0,03,003,M03.01,0300300012996020,muy bajo,Muy Alto,Muy Alto,La Paz
126.0,0.0,5.0,5.0,1.0,8077.0,63.0,0.0,82,90.0,48.0,03,003,M03.01,0300300013369025,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,47,98.0,75.0,03,003,M03.01,0300300012996026,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,41,98.0,75.0,03,003,M03.01,0300300012996025,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,58,98.0,75.0,03,003,M03.01,0300300012996024,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,37,98.0,75.0,03,003,M03.01,0300300012996021,muy bajo,Muy Alto,Muy Alto,La Paz
126.0,0.0,5.0,5.0,1.0,8077.0,63.0,0.0,45,90.0,48.0,03,003,M03.01,0300300013369024,muy bajo,Muy Alto,Muy Alto,La Paz
126.0,0.0,5.0,5.0,1.0,8077.0,63.0,0.0,6,90.0,48.0,03,003,M03.01,0300300013369027,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,86,90.0,26.0,03,003,M03.01,0300300013369020,muy bajo,Muy Alto,Muy Alto,La Paz
66.0,1.0,3.0,5.0,1.0,6738.0,1540.0,0.0,25,0.0,36.0,03,003,M03.01,030030001380A011,muy bajo,Muy Alto,Muy Alto,La Paz
66.0,1.0,3.0,5.0,1.0,6738.0,1540.0,0.0,38,0.0,36.0,03,003,M03.01,030030001380A004,muy bajo,Muy Alto,Muy Alto,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,16,0.0,36.0,03,003,M03.01,0300300013797008,muy bajo,Muy Alto,Muy Alto,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,57,0.0,36.0,03,003,M03.01,0300300013797015,muy bajo,Muy Alto,Muy Alto,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,112,0.0,36.0,03,003,M03.01,0300300013797002,muy bajo,Muy Alto,Muy Alto,La Paz
79.0,0.0,3.0,3.0,1.0,7449.0,0.0,0.0,0,0.0,36.0,03,003,M03.01,0300300013797010,s/p,S/P,S/P,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,85,90.0,52.0,03,003,M03.01,0300300013369003,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,54,90.0,52.0,03,003,M03.01,0300300013369002,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,50,90.0,52.0,03,003,M03.01,0300300013369001,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,44,90.0,52.0,03,003,M03.01,0300300013369011,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,62,90.0,52.0,03,003,M03.01,0300300013369004,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,60,90.0,52.0,03,003,M03.01,0300300013369012,muy bajo,Muy Alto,Muy Alto,La Paz
112.0,0.0,3.0,4.0,1.0,7833.0,0.0,0.0,74,90.0,52.0,03,003,M03.01,0300300013369017,muy bajo,Muy Alto,Muy Alto,La Paz
66.0,1.0,3.0,3.0,3.0,5452.0,852.0,0.0,348,0.0,36.0,03,003,M03.01,0300300013797009,muy bajo,Muy Alto,Muy Alto,La Paz
68.0,1.0,3.0,5.0,1.0,7013.0,1540.0,0.0,0,0.0,36.0,03,003,M03.01,0300300013797003,s/p,S/P,S/P,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,0,98.0,75.0,03,003,M03.01,0300300013000006,s/p,S/P,S/P,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,56,98.0,75.0,03,003,M03.01,0300300013000017,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,34,98.0,75.0,03,003,M03.01,0300300013000018,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,33,98.0,75.0,03,003,M03.01,0300300013000025,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,55,98.0,75.0,03,003,M03.01,0300300013000007,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,38,98.0,75.0,03,003,M03.01,0300300013000024,muy bajo,Muy Alto,Muy Alto,La Paz
95.0,0.0,8.0,3.0,1.0,7822.0,0.0,0.0,44,0.0,26.0,03,003,M03.01,0300300013000023,muy bajo,Muy Alto,Muy Alto,La Paz
117.0,0.0,8.0,5.0,1.0,9158.0,0.0,0.0,50,98.0,75.0,03,003,M03.01,0300300013000016,muy bajo,Muy Alto,Muy Alto,La Paz
116.0,0.0,5.0,3.0,1.0,7035.0,605.0,0.0,75,90.0,26.0,03,003,M03.01,030030001334A024,muy bajo,Muy Alto,Muy Alto,La Paz
126.0,0.0,5.0,5.0,1.0,8077.0,63.0,0.0,75,90.0,48.0,03,003,M03.01,030030001334A027,muy bajo,Muy Alto,Muy Alto,La Paz
126.0,0.0,5.0,5.0,1.0,8077.0,63.0,0.0,82,90.0,48.0,03,003,M03.01,030030001334A028,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,73,90.0,26.0,03,003,M03.01,030030001334A021,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,90,90.0,26.0,03,003,M03.01,030030001334A025,muy bajo,Muy Alto,Muy Alto,La Paz
116.0,0.0,5.0,3.0,1.0,7035.0,605.0,0.0,76,90.0,26.0,03,003,M03.01,030030001334A020,muy bajo,Muy Alto,Muy Alto,La Paz
118.0,0.0,4.0,2.0,1.0,6557.0,1476.0,0.0,11,90.0,26.0,03,003,M03.01,030030001334A007,muy bajo,Muy Alto,Muy Alto,La Paz
118.0,0.0,4.0,2.0,1.0,6557.0,1476.0,0.0,68,90.0,26.0,03,003,M03.01,030030001334A012,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,92,90.0,26.0,03,003,M03.01,030030001334A013,muy bajo,Muy Alto,Muy Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,0,90.0,26.0,03,003,M03.01,0300300013373001,s/p,S/P,S/P,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,61,90.0,26.0,03,003,M03.01,0300300013373007,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,59,90.0,26.0,03,003,M03.01,0300300013373012,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,16,90.0,26.0,03,003,M03.01,0300300013373022,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,12,90.0,26.0,03,003,M03.01,0300300013373013,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,10,90.0,26.0,03,003,M03.01,0300300013373032,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,17,90.0,26.0,03,003,M03.01,0300300013373023,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,19,90.0,26.0,03,003,M03.01,0300300013373030,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,24,90.0,26.0,03,003,M03.01,0300300013373015,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,17,90.0,26.0,03,003,M03.01,0300300013373014,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,21,90.0,26.0,03,003,M03.01,0300300013373024,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,9,90.0,26.0,03,003,M03.01,0300300013373016,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,9,90.0,26.0,03,003,M03.01,0300300013373004,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,12,90.0,26.0,03,003,M03.01,0300300013373003,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,20,90.0,26.0,03,003,M03.01,0300300013373021,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,67,90.0,26.0,03,003,M03.01,0300300013373011,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,25,90.0,26.0,03,003,M03.01,0300300013373039,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,16,90.0,26.0,03,003,M03.01,0300300013373034,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,15,90.0,26.0,03,003,M03.01,0300300013373035,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,32,90.0,26.0,03,003,M03.01,0300300013373036,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,18,90.0,26.0,03,003,M03.01,0300300013373025,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,24,90.0,26.0,03,003,M03.01,0300300013373026,bajo,Alto,Alto,La Paz
114.0,0.0,3.0,2.0,1.0,6334.0,63.0,0.0,20,90.0,26.0,03,003,M03.01,0300300013373028,bajo,Alto,Alto,La Paz
149.0,2.0,5.0,1.0,0.0,2962.0,0.0,0.0,72,0.0,3.0,03,003,M03.01,0300300011926020,bajo,Alto,Alto,La Paz
149.0,2.0,5.0,1.0,0.0,2962.0,0.0,0.0,64,0.0,3.0,03,003,M03.01,0300300011926019,bajo,Alto,Alto,La Paz
169.0,2.0,7.0,1.0,0.0,3890.0,0.0,0.0,66,0.0,3.0,03,003,M03.01,0300300011926005,bajo,Alto,Alto,La Paz
169.0,2.0,7.0,1.0,0.0,3890.0,0.0,0.0,39,0.0,3.0,03,003,M03.01,0300300011926016,bajo,Alto,Alto,La Paz
169.0,2.0,7.0,1.0,0.0,3890.0,0.0,0.0,57,0.0,3.0,03,003,M03.01,0300300011926018,bajo,Alto,Alto,La Paz
149.0,2.0,5.0,1.0,0.0,2962.0,0.0,0.0,78,0.0,3.0,03,003,M03.01,0300300011926021,bajo,Alto,Alto,La Paz
146.0,2.0,8.0,1.0,0.0,2784.0,313.0,0.0,66,0.0,3.0,03,003,M03.01,0300300011926032,bajo,Alto,Alto,La Paz
149.0,2.0,5.0,1.0,0.0,2962.0,0.0,0.0,38,0.0,3.0,03,003,M03.01,0300300011926033,bajo,Alto,Alto,La Paz
146.0,2.0,8.0,1.0,0.0,2784.0,313.0,0.0,60,0.0,3.0,03,003,M03.01,0300300011926042,bajo,Alto,Alto,La Paz
147.0,0.0,8.0,1.0,0.0,2076.0,313.0,0.0,0,0.0,3.0,03,003,M03.01,0300300013744020,s/p,S/P,S/P,La Paz
160.0,2.0,10.0,1.0,0.0,3681.0,0.0,0.0,54,0.0,3.0,03,003,M03.01,0300300011964020,bajo,Alto,Alto,La Paz
160.0,2.0,10.0,1.0,0.0,3681.0,0.0,0.0,44,0.0,3.0,03,003,M03.01,0300300011926031,bajo,Alto,Alto,La Paz
150.0,2.0,10.0,1.0,0.0,4424.0,0.0,0.0,86,0.0,3.0,03,003,M03.01,0300300011964006,bajo,Alto,Alto,La Paz
146.0,2.0,8.0,1.0,0.0,2784.0,313.0,0.0,43,0.0,3.0,03,003,M03.01,0300300011926039,bajo,Alto,Alto,La Paz
160.0,2.0,10.0,1.0,0.0,3681.0,0.0,0.0,57,0.0,3.0,03,003,M03.01,0300300011964028,bajo,Alto,Alto,La Paz
160.0,2.0,10.0,1.0,0.0,3681.0,0.0,0.0,54,0.0,3.0,03,003,M03.01,0300300011926017,bajo,Alto,Alto,La Paz
150.0,2.0,10.0,1.0,0.0,4424.0,0.0,0.0,80,0.0,3.0,03,003,M03.01,0300300011964016,bajo,Alto,Alto,La Paz
140.0,2.0,7.0,1.0,0.0,5012.0,0.0,0.0,87,0.0,23.0,03,003,M03.01,0300300012017042,bajo,Alto,Alto,La Paz
140.0,2.0,7.0,1.0,0.0,5012.0,0.0,0.0,48,0.0,23.0,03,003,M03.01,0300300012017048,bajo,Alto,Alto,La Paz
160.0,2.0,10.0,1.0,0.0,3681.0,0.0,0.0,88,0.0,3.0,03,003,M03.01,0300300011964019,bajo,Alto,Alto,La Paz
78.0,0.0,3.0,1.0,0.0,7242.0,0.0,0.0,80,2.0,34.0,03,003,M03.01,0300300012017016,bajo,Alto,Alto,La Paz
116.0,2.0,3.0,1.0,1.0,9231.0,0.0,0.0,74,2.0,34.0,03,003,M03.01,0300300012017015,bajo,Alto,Alto,La Paz
116.0,2.0,3.0,1.0,1.0,9231.0,0.0,0.0,62,2.0,34.0,03,003,M03.01,0300300012017034,bajo,Alto,Alto,La Paz
116.0,2.0,3.0,1.0,1.0,9231.0,0.0,0.0,63,2.0,34.0,03,003,M03.01,0300300012017014,bajo,Alto,Alto,La Paz
116.0,2.0,3.0,1.0,1.0,9231.0,0.0,0.0,74,2.0,34.0,03,003,M03.01,0300300012017033,bajo,Alto,Alto,La Paz
127.0,2.0,4.0,1.0,2.0,7473.0,0.0,0.0,55,2.0,34.0,03,003,M03.01,0300300012017002,bajo,Alto,Alto,La Paz
78.0,0.0,3.0,1.0,0.0,7242.0,0.0,0.0,78,2.0,34.0,03,003,M03.01,0300300012017004,bajo,Alto,Alto,La Paz
127.0,2.0,4.0,1.0,2.0,7473.0,0.0,0.0,94,2.0,34.0,03,003,M03.01,0300300012017003,bajo,Alto,Alto,La Paz
149.0,2.0,5.0,1.0,0.0,2962.0,0.0,0.0,97,0.0,3.0,03,003,M03.01,0300300013195008,bajo,Alto,Alto,La Paz
78.0,0.0,3.0,1.0,0.0,7242.0,0.0,0.0,64,2.0,34.0,03,003,M03.01,0300300012017005,bajo,Alto,Alto,La Paz
83.0,0.0,3.0,0.0,1.0,10455.0,0.0,0.0,67,2.0,38.0,03,003,M03.01,030030001206A035,muy bajo,Muy Alto,Muy Alto,La Paz
83.0,0.0,3.0,0.0,1.0,10455.0,0.0,0.0,64,2.0,38.0,03,003,M03.01,030030001206A017,muy bajo,Muy Alto,Muy Alto,La Paz
116.0,2.0,3.0,1.0,1.0,9231.0,0.0,0.0,2,2.0,34.0,03,003,M03.01,030030001206A034,muy bajo,Muy Alto,Muy Alto,La Paz
84.0,0.0,5.0,1.0,0.0,6007.0,0.0,0.0,56,0.0,23.0,03,003,M03.01,0300300012017045,bajo,Alto,Alto,La Paz
84.0,0.0,5.0,1.0,0.0,6007.0,0.0,0.0,44,0.0,23.0,03,003,M03.01,0300300012017046,bajo,Alto,Alto,La Paz
84.0,0.0,5.0,1.0,0.0,6007.0,0.0,0.0,94,0.0,23.0,03,003,M03.01,0300300012017039,bajo,Alto,Alto,La Paz
88.0,2.0,3.0,1.0,0.0,7435.0,0.0,0.0,97,2.0,34.0,03,003,M03.01,0300300012017036,bajo,Alto,Alto,La Paz
80.0,2.0,4.0,0.0,1.0,10472.0,0.0,0.0,30,2.0,38.0,03,003,M03.01,030030001206A016,muy bajo,Muy Alto,Muy Alto,La Paz
80.0,2.0,4.0,0.0,1.0,10472.0,0.0,0.0,46,2.0,38.0,03,003,M03.01,030030001206A033,muy bajo,Muy Alto,Muy Alto,La Paz
96.0,0.0,3.0,1.0,0.0,1234.0,313.0,0.0,120,0.0,3.0,03,003,M03.01,0300300013744026,bajo,Alto,Alto,La Paz
96.0,0.0,3.0,1.0,0.0,1234.0,313.0,0.0,135,0.0,3.0,03,003,M03.01,0300300013744025,bajo,Alto,Alto,La Paz
29.0,0.0,1.0,1.0,0.0,766.0,0.0,0.0,29,0.0,3.0,03,003,M03.01,030030001373A010,medio,Alto,Intermedio,La Paz
51.0,0.0,2.0,1.0,0.0,1269.0,0.0,0.0,115,0.0,3.0,03,003,M03.01,030030001373A011,medio,Alto,Intermedio,La Paz
141.0,0.0,5.0,1.0,0.0,1929.0,313.0,0.0,55,0.0,3.0,03,003,M03.01,0300300013744016,bajo,Alto,Alto,La Paz
96.0,0.0,3.0,1.0,0.0,1234.0,313.0,0.0,103,0.0,3.0,03,003,M03.01,0300300013744024,bajo,Alto,Alto,La Paz
141.0,0.0,5.0,1.0,0.0,1929.0,313.0,0.0,95,0.0,3.0,03,003,M03.01,0300300013744018,bajo,Alto,Alto,La Paz
141.0,0.0,5.0,1.0,0.0,1929.0,313.0,0.0,74,0.0,3.0,03,003,M03.01,0300300013744019,bajo,Alto,Alto,La Paz
130.0,0.0,3.0,1.0,0.0,1476.0,313.0,0.0,52,0.0,3.0,03,003,M03.01,0300300013744017,bajo,Alto,Alto,La Paz
141.0,0.0,5.0,1.0,0.0,1929.0,313.0,0.0,48,0.0,3.0,03,003,M03.01,0300300013744009,bajo,Alto,Alto,La Paz
147.0,0.0,8.0,1.0,0.0,2076.0,313.0,0.0,0,0.0,3.0,03,003,M03.01,0300300013424017,s/p,S/P,S/P,La Paz
130.0,0.0,3.0,1.0,0.0,1476.0,313.0,0.0,46,0.0,3.0,03,003,M03.01,0300300013424007,bajo,Alto,Alto,La Paz
51.0,0.0,2.0,1.0,0.0,1269.0,0.0,0.0,0,0.0,3.0,03,003,M03.01,030030001373A013,s/p,S/P,S/P,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,209,0.0,4.0,03,003,M03.01,0300300013462027,medio,Intermedio,Intermedio,La Paz
27.0,0.0,3.0,1.0,0.0,284.0,0.0,0.0,38,0.0,0.0,03,003,M03.01,0300300013477007,alto,Bajo,Bajo,La Paz
23.0,0.0,3.0,1.0,0.0,161.0,0.0,0.0,31,0.0,0.0,03,003,M03.01,0300300013477036,alto,Bajo,Bajo,La Paz
27.0,0.0,3.0,1.0,0.0,284.0,0.0,0.0,16,0.0,0.0,03,003,M03.01,0300300013477030,alto,Bajo,Bajo,La Paz
27.0,0.0,3.0,1.0,0.0,284.0,0.0,0.0,28,0.0,0.0,03,003,M03.01,0300300013477032,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,8,0.0,1.0,03,003,M03.01,0300300013477018,alto,Bajo,Bajo,La Paz
35.0,0.0,3.0,1.0,0.0,224.0,0.0,0.0,4,0.0,1.0,03,003,M03.01,0300300013477023,alto,Bajo,Bajo,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,21,0.0,4.0,03,003,M03.01,0300300013462024,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,35,0.0,4.0,03,003,M03.01,0300300014206001,alto,Bajo,Bajo,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,18,0.0,4.0,03,003,M03.01,0300300013462020,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,9,0.0,4.0,03,003,M03.01,0300300013462026,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,5,0.0,4.0,03,003,M03.01,0300300013462025,medio,Intermedio,Intermedio,La Paz
70.0,0.0,2.0,1.0,0.0,651.0,0.0,0.0,14,0.0,4.0,03,003,M03.01,0300300013458022,bajo,Alto,Alto,La Paz
27.0,0.0,3.0,1.0,0.0,284.0,0.0,0.0,36,0.0,0.0,03,003,M03.01,0300300013477006,alto,Bajo,Bajo,La Paz
28.0,0.0,1.0,1.0,0.0,370.0,0.0,0.0,53,0.0,0.0,03,003,M03.01,0300300013477005,alto,Bajo,Bajo,La Paz
27.0,0.0,3.0,1.0,0.0,284.0,0.0,0.0,22,0.0,0.0,03,003,M03.01,0300300013477029,alto,Bajo,Bajo,La Paz
41.0,0.0,2.0,1.0,0.0,498.0,0.0,0.0,25,0.0,3.0,03,003,M03.01,0300300013477012,alto,Bajo,Bajo,La Paz
25.0,0.0,1.0,1.0,0.0,465.0,0.0,0.0,6,0.0,0.0,03,003,M03.01,0300300013477022,alto,Bajo,Bajo,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,26,0.0,3.0,03,003,M03.01,0300300013458017,bajo,Alto,Alto,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,67,0.0,3.0,03,003,M03.01,0300300013458008,bajo,Alto,Alto,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,60,0.0,4.0,03,003,M03.01,0300300013886004,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,6,0.0,4.0,03,003,M03.01,0300300013886005,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,11,0.0,4.0,03,003,M03.01,0300300013886003,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,32,0.0,4.0,03,003,M03.01,0300300013886001,medio,Intermedio,Intermedio,La Paz
38.0,0.0,1.0,0.0,0.0,486.0,313.0,0.0,30,0.0,3.0,03,003,M03.01,0300300013871001,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,13,0.0,4.0,03,003,M03.01,0300300013886002,medio,Intermedio,Intermedio,La Paz
19.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,34,0.0,1.0,03,003,M03.01,0300300013886006,medio,Intermedio,Intermedio,La Paz
70.0,0.0,2.0,1.0,0.0,651.0,0.0,0.0,72,0.0,4.0,03,003,M03.01,0300300013458033,bajo,Alto,Alto,La Paz
70.0,0.0,2.0,1.0,0.0,651.0,0.0,0.0,78,0.0,4.0,03,003,M03.01,0300300013462014,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,40,0.0,3.0,03,003,M03.01,0300300013462001,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,175,0.0,3.0,03,003,M03.01,0300300013462002,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,13,0.0,3.0,03,003,M03.01,0300300013462012,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,81,0.0,3.0,03,003,M03.01,0300300013462011,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,16,0.0,3.0,03,003,M03.01,0300300013462007,medio,Intermedio,Intermedio,La Paz
70.0,0.0,2.0,1.0,0.0,651.0,0.0,0.0,8,0.0,4.0,03,003,M03.01,0300300013462016,medio,Intermedio,Intermedio,La Paz
70.0,0.0,2.0,1.0,0.0,651.0,0.0,0.0,58,0.0,4.0,03,003,M03.01,0300300013462015,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,71,0.0,3.0,03,003,M03.01,0300300013462009,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,19,0.0,3.0,03,003,M03.01,0300300013462008,medio,Intermedio,Intermedio,La Paz
38.0,0.0,1.0,0.0,0.0,486.0,313.0,0.0,199,0.0,3.0,03,003,M03.01,0300300013462003,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,71,0.0,3.0,03,003,M03.01,0300300013462004,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,33,0.0,4.0,03,003,M03.01,0300300013462023,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,28,0.0,4.0,03,003,M03.01,0300300013462018,medio,Intermedio,Intermedio,La Paz
33.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,56,0.0,4.0,03,003,M03.01,0300300013462019,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,61,0.0,3.0,03,003,M03.01,0300300013509001,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,129,0.0,3.0,03,003,M03.01,0300300013443017,medio,Alto,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,84,0.0,3.0,03,003,M03.01,0300300013443010,medio,Alto,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,14,0.0,3.0,03,003,M03.01,0300300013458016,bajo,Alto,Alto,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,25,0.0,3.0,03,003,M03.01,0300300013462006,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,30,0.0,3.0,03,003,M03.01,0300300013462005,medio,Intermedio,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,25,0.0,3.0,03,003,M03.01,0300300013462010,medio,Intermedio,Intermedio,La Paz
56.0,0.0,1.0,0.0,0.0,652.0,313.0,0.0,43,0.0,3.0,03,003,M03.01,0300300013509003,medio,Intermedio,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,56,0.0,3.0,03,003,M03.01,0300300013443009,medio,Alto,Intermedio,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,35,0.0,3.0,03,003,M03.01,0300300013443027,medio,Alto,Intermedio,La Paz
31.0,0.0,0.0,0.0,0.0,597.0,313.0,0.0,26,0.0,3.0,03,003,M03.01,0300300013867001,alto,Intermedio,Bajo,La Paz
31.0,0.0,0.0,0.0,0.0,597.0,313.0,0.0,49,0.0,3.0,03,003,M03.01,0300300013867002,alto,Intermedio,Bajo,La Paz
73.0,0.0,1.0,0.0,0.0,678.0,313.0,0.0,54,0.0,3.0,03,003,M03.01,0300300013462017,medio,Intermedio,Intermedio,La Paz
31.0,0.0,0.0,0.0,0.0,597.0,313.0,0.0,0,0.0,3.0,03,003,M03.01,0300300014193002,s/p,S/P,S/P,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,26,0.0,3.0,03,003,M03.01,0300300013284008,medio,Intermedio,Intermedio,La Paz
42.0,0.0,0.0,0.0,0.0,643.0,313.0,0.0,43,0.0,3.0,03,003,M03.01,0300300013284009,medio,Intermedio,Intermedio,La Paz
84.0,0.0,3.0,0.0,0.0,931.0,313.0,0.0,98,0.0,3.0,03,003,M03.01,0300300013443003,medio,Alto,Intermedio,La Paz
69.0,0.0,3.0,1.0,0.0,941.0,313.0,0.0,146,0.0,3.0,03,003,M03.01,0300300013443016,medio,Alto,Intermedio,La Paz
