cve_ent,cve_mun,cve_sun,cvegeo,sun,gmu,iisu_sun,iisu_cd,Pob_2010,Empleo,E_basica,E_media,E_superior,Salud_cama,Salud_cons,Abasto,Espacio_ab,Cultura,Est_Tpte,geometry
03,003,M03.01,0300300013829013,La Paz,bajo,Alto,Muy Alto,7,3205.0,0.0,1.0,1.0,0.0,3.0,54.0,807.0,0.0,0.0,"POLYGON ((-110.30124994869766 24.129278600656367, -110.30144930619932 24.129040364151738, -110.30144315960088 24.12886734510433, -110.30143786920765 24.128718426928522, -110.30152283077763 24.128705347320867, -110.3016011046431 24.128701784400032, -110.3016409355429 24.12870298044222, -110.30170431858718 24.12870909777141, -110.30176249819323 24.128719385931102, -110.30181840126491 24.128733693082207, -110.30186570606772 24.128749409549926, -110.30192122005565 24.128772451302897, -110.30200742886 24.12881955175254, -110.3020726854755 24.128866466111134, -110.30211891005887 24.128907344808848, -110.30216608517564 24.128957834589112, -110.30220037651729 24.129002181625168, -110.30223007098154 24.129048117339355, -110.30225719672298 24.129099427413603, -110.30228557782077 24.129170552382778, -110.30230536201657 24.129246627213178, -110.30231457111447 24.129315246879568, -110.30231632532569 24.12935759924664, -110.30176769058706 24.129489611752742, -110.30167072202664 24.129598459383743, -110.30140428071714 24.129409801689334, -110.30140340586698 24.129373176129917, -110.30124994869766 24.129278600656367))"
03,003,M03.01,0300300013829023,La Paz,bajo,Alto,Muy Alto,57,2275.0,0.0,1.0,1.0,0.0,3.0,47.0,0.0,0.0,0.0,"POLYGON ((-110.29614007828621 24.12763428545728, -110.29626205233387 24.127511862708275, -110.29646510344278 24.127476490280216, -110.29663817850565 24.127483335812965, -110.2969103312882 24.1276109916805, -110.29659224915144 24.127947646952144, -110.29614007828621 24.12763428545728))"
03,003,M03.01,0300300013829024,La Paz,bajo,Alto,Muy Alto,52,2275.0,0.0,1.0,1.0,0.0,3.0,47.0,0.0,0.0,0.0,"POLYGON ((-110.2961083305098 24.12761228364411, -110.29585888918456 24.12743941557229, -110.29595449949885 24.12735596163823, -110.29645732166901 24.127177755613555, -110.29683099088173 24.12721963199957, -110.29732354792586 24.127344961307653, -110.29731003952037 24.12745438646584, -110.29694615263264 24.12757847949353, -110.29663839198007 24.127447003151655, -110.29646144325399 24.127441758099533, -110.2962443627217 24.127479796031157, -110.2961083305098 24.12761228364411))"
03,003,M03.01,030030001380A022,La Paz,muy bajo,Muy Alto,Muy Alto,8,6550.0,2.0,6.0,1.0,0.0,36.0,58.0,688.0,1.0,0.0,"POLYGON ((-110.31367375542973 24.130262045011953, -110.31275520616701 24.129626712500574, -110.3131585471046 24.12906607876897, -110.31363912081456 24.129044063201388, -110.31430188566226 24.12949742224756, -110.31367375542973 24.130262045011953))"
03,003,M03.01,0300300013829022,La Paz,bajo,Alto,Muy Alto,43,3240.0,1.0,1.0,1.0,0.0,3.0,75.0,1081.0,0.0,0.0,"POLYGON ((-110.30003957902309 24.12861866794241, -110.30013746006125 24.12871059955799, -110.29925805124283 24.12981457432873, -110.29879125859169 24.12949109698407, -110.30003957902309 24.12861866794241))"
03,003,M03.01,030030001380A009,La Paz,muy bajo,Muy Alto,Muy Alto,86,6236.0,3.0,5.0,3.0,0.0,36.0,77.0,1540.0,1.0,0.0,"POLYGON ((-110.31707349155906 24.12998424541, -110.3166069182832 24.129652063889637, -110.31707857349976 24.129111144596347, -110.31704287026875 24.129087153428063, -110.31701239116899 24.12906667265718, -110.31654539549415 24.129608261890965, -110.31612118197309 24.1293062357479, -110.31668212644568 24.128614575156714, -110.31764102694743 24.12842907390715, -110.31800840208341 24.128699028791043, -110.31803391059147 24.128739215722884, -110.3180396240725 24.128778065363985, -110.31803069170594 24.12881561290597, -110.31800564910799 24.128850623907855, -110.31707349155906 24.12998424541))"
03,003,M03.01,0300300013829019,La Paz,bajo,Alto,Muy Alto,122,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30452073684177 24.12813253986723, -110.30597870249255 24.12808956958039, -110.30599587991297 24.12849401498153, -110.30453730121614 24.128536784042947, -110.30452073684177 24.12813253986723))"
03,003,M03.01,0300300013829006,La Paz,bajo,Alto,Muy Alto,80,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30394074641443 24.128812359384778, -110.3035348045616 24.128632920078882, -110.30350982155397 24.12757708330469, -110.30388964519133 24.127565117006096, -110.30394074641443 24.128812359384778))"
03,003,M03.01,0300300013829012,La Paz,bajo,Alto,Muy Alto,80,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30440275858412 24.129016581659346, -110.30404104225865 24.128856693119975, -110.3039879966595 24.12756201830029, -110.30439835094371 24.12754908880703, -110.30444125363235 24.128596127109557, -110.30561471273563 24.128568003722282, -110.30509590182203 24.128719075276027, -110.30440275858412 24.129016581659346))"
03,003,M03.01,0300300013829011,La Paz,bajo,Alto,Muy Alto,133,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.3045170035546 24.128041430870173, -110.30449670239625 24.127545989773008, -110.30595366582673 24.127500073711953, -110.30597486948085 24.1279993204023, -110.3045170035546 24.128041430870173))"
03,003,M03.01,0300300013829021,La Paz,bajo,Alto,Muy Alto,56,3173.0,0.0,1.0,1.0,0.0,3.0,54.0,1081.0,0.0,0.0,"POLYGON ((-110.30042061759872 24.130053140201955, -110.30013321454602 24.12987206960111, -110.30070482444484 24.12915622386977, -110.30099570480387 24.129362267468487, -110.30042061759872 24.130053140201955))"
03,003,M03.01,0300300013829008,La Paz,bajo,Alto,Muy Alto,70,3205.0,0.0,1.0,1.0,0.0,3.0,54.0,807.0,0.0,0.0,"POLYGON ((-110.30209965733874 24.12866070951542, -110.30176658027271 24.128656774511366, -110.30172644928821 24.12865752346242, -110.30167018249816 24.128649978217062, -110.30161085243452 24.12864648000431, -110.30156496469155 24.12864686469236, -110.30146033352406 24.128654003536024, -110.30073937812851 24.128129580922128, -110.30155000248891 24.127562282238674, -110.3015933619726 24.127590455513413, -110.3016208073006 24.12762862684535, -110.301626468577 24.12766298238701, -110.30165098807184 24.127810705588708, -110.30164775611925 24.127944168732533, -110.30162410343428 24.12811998632919, -110.30150440362422 24.1281044155249, -110.30150276066765 24.128135499927122, -110.30150092309242 24.128161949109646, -110.30179489918673 24.128219292910654, -110.30216283731406 24.128254964718973, -110.3021683941167 24.128324324045707, -110.30218977321051 24.128403012819597, -110.3021925897387 24.1284893918667, -110.30216590445919 24.128564589442504, -110.30209965733874 24.12866070951542))"
03,003,M03.01,030030001380A026,La Paz,muy bajo,Muy Alto,Muy Alto,5,6550.0,2.0,6.0,1.0,0.0,36.0,58.0,688.0,1.0,0.0,"POLYGON ((-110.31268465217802 24.12957922360711, -110.31202081278822 24.12911819346191, -110.31304268483423 24.129071386309032, -110.31268465217802 24.12957922360711))"
03,003,M03.01,0300300013829002,La Paz,bajo,Alto,Muy Alto,20,3205.0,0.0,1.0,1.0,0.0,3.0,54.0,807.0,0.0,0.0,"POLYGON ((-110.30221625294274 24.127617829919735, -110.30223196819219 24.128166669397434, -110.30171513320923 24.128126845568417, -110.30172365774683 24.1276332640044, -110.30221625294274 24.127617829919735))"
03,003,M03.01,0300300013829001,La Paz,bajo,Alto,Muy Alto,60,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30231460710905 24.127614732210215, -110.3033891409613 24.12758088513405, -110.30340290247386 24.128162500889278, -110.3023303421203 24.128164247163593, -110.30231460710905 24.127614732210215))"
03,003,M03.01,0300300013814022,La Paz,muy bajo,Muy Alto,Muy Alto,16,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.31006200357008 24.12848708653387, -110.31003889113147 24.12796983100229, -110.31166239524394 24.127921922120233, -110.31167160904974 24.128447226286966, -110.31006200357008 24.12848708653387))"
03,003,M03.01,0300300013814017,La Paz,muy bajo,Muy Alto,Muy Alto,47,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.31003485881729 24.127879587656306, -110.31001218282508 24.12737209641352, -110.31163756083448 24.12732081298949, -110.3116516384907 24.1278318772281, -110.31003485881729 24.127879587656306))"
03,003,M03.01,0300300013814018,La Paz,muy bajo,Muy Alto,Muy Alto,61,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.30811506883752 24.12793621748245, -110.30810109943911 24.127432372122385, -110.30991382990938 24.127375199057393, -110.30993649655113 24.127882489727778, -110.30811506883752 24.12793621748245))"
03,003,M03.01,0300300013814023,La Paz,muy bajo,Muy Alto,Muy Alto,72,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.30813166687517 24.128534866938406, -110.30811757214667 24.12802650590097, -110.30994052879628 24.127972733074788, -110.3099636200056 24.12848952235168, -110.30813166687517 24.128534866938406))"
03,003,M03.01,0300300013814024,La Paz,muy bajo,Muy Alto,Muy Alto,49,5222.0,0.0,4.0,1.0,0.0,35.0,44.0,2713.0,0.0,0.0,"POLYGON ((-110.30792519718868 24.128540203806747, -110.30711614575328 24.12855999368009, -110.3065468462894 24.128625945317516, -110.30625648916961 24.128502516079756, -110.3061090755974 24.128451390968355, -110.3060935643574 24.12808618368978, -110.30791090909867 24.128032600588778, -110.30792519718868 24.128540203806747))"
03,003,M03.01,0300300013814019,La Paz,muy bajo,Muy Alto,Muy Alto,104,5222.0,0.0,4.0,1.0,0.0,35.0,44.0,2713.0,0.0,0.0,"POLYGON ((-110.30608973126506 24.12799593451268, -110.30606851721623 24.127496453588595, -110.30789441348811 24.127438889577064, -110.30790837040377 24.12794231321792, -110.30608973126506 24.12799593451268))"
03,003,M03.01,030030001380A014,La Paz,muy bajo,Muy Alto,Muy Alto,74,7309.0,2.0,6.0,1.0,0.0,36.0,71.0,688.0,1.0,0.0,"POLYGON ((-110.31535215153228 24.130103193429445, -110.3144400351043 24.12947927844754, -110.31487383522926 24.128951205512845, -110.31523937366134 24.128890046724397, -110.31535006487465 24.12887152662495, -110.31598464073967 24.129323329526343, -110.31535215153228 24.130103193429445))"
03,003,M03.01,030030001380A023,La Paz,muy bajo,Muy Alto,Muy Alto,2,6560.0,0.0,6.0,2.0,192.0,76.0,67.0,1540.0,1.0,0.0,"POLYGON ((-110.31436112950439 24.129425304115973, -110.31379345678822 24.129036992591512, -110.31421725517404 24.12901964087661, -110.31453877728899 24.129007263740405, -110.31473095366967 24.128975110987994, -110.31436112950439 24.129425304115973))"
03,003,M03.01,030030001380A015,La Paz,s/p,S/P,S/P,0,6560.0,0.0,6.0,2.0,192.0,76.0,67.0,1540.0,1.0,0.0,"POLYGON ((-110.3154797466948 24.128849549936252, -110.31653662169134 24.12864272277084, -110.31604341081844 24.129250864952002, -110.3154797466948 24.128849549936252))"
03,003,M03.01,0300300013829003,La Paz,bajo,Alto,Muy Alto,8,3205.0,0.0,1.0,1.0,0.0,3.0,54.0,807.0,0.0,0.0,"POLYGON ((-110.30221302514788 24.127505102081475, -110.3016892853126 24.127521554751755, -110.30168683234359 24.127467376714865, -110.30220164290662 24.12710758667827, -110.30221302514788 24.127505102081475))"
03,003,M03.01,0300300013829005,La Paz,bajo,Alto,Muy Alto,40,3453.0,2.0,1.0,0.0,0.0,3.0,36.0,2006.0,0.0,0.0,"POLYGON ((-110.30350715380169 24.127464337788172, -110.30347468548155 24.126092142956622, -110.30349360385128 24.126046559267216, -110.30360647890447 24.125728054763712, -110.30420605469668 24.125715541543915, -110.3042642945525 24.127440483197073, -110.30350715380169 24.127464337788172))"
03,003,M03.01,0300300013814011,La Paz,muy bajo,Muy Alto,Muy Alto,57,4410.0,1.0,2.0,1.0,0.0,38.0,35.0,807.0,0.0,0.0,"POLYGON ((-110.30519318787904 24.127411212198865, -110.3051352689897 24.125696144070012, -110.30587639430821 24.125680668919337, -110.30594888022615 24.12738739487454, -110.30519318787904 24.127411212198865))"
03,003,M03.01,0300300013829010,La Paz,bajo,Alto,Muy Alto,59,3453.0,2.0,1.0,0.0,0.0,3.0,36.0,2006.0,0.0,0.0,"POLYGON ((-110.30437918188292 24.127436863210402, -110.30432098171713 24.125713142733762, -110.30502034198304 24.125698543493698, -110.30507830057785 24.127414832799055, -110.30437918188292 24.127436863210402))"
03,003,M03.01,0300300013829004,La Paz,bajo,Alto,Muy Alto,59,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30231137922794 24.127502004371976, -110.30229544171824 24.127012729680914, -110.30337521973662 24.126992516989, -110.30338647331487 24.12746813961783, -110.30231137922794 24.127502004371976))"
03,003,M03.01,0300300013829009,La Paz,bajo,Alto,Muy Alto,48,3510.0,1.0,1.0,1.0,0.0,3.0,40.0,807.0,0.0,0.0,"POLYGON ((-110.30247131920821 24.126919103340082, -110.30323163520742 24.12638769432209, -110.30335818986556 24.12627276149475, -110.303373083305 24.126902222404432, -110.30247131920821 24.126919103340082))"
03,003,M03.01,0300300013814008,La Paz,muy bajo,Muy Alto,Muy Alto,31,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.31000714841456 24.127259425357696, -110.3099720923719 24.126474860648706, -110.31159613420438 24.126430179993292, -110.31161560733196 24.126789431974093, -110.31163290542969 24.12720812994903, -110.31000714841456 24.127259425357696))"
03,003,M03.01,0300300013814009,La Paz,muy bajo,Muy Alto,Muy Alto,55,6295.0,0.0,6.0,1.0,0.0,42.0,47.0,2082.0,1.0,0.0,"POLYGON ((-110.30809797391699 24.12731964090065, -110.30807599787164 24.12652700410897, -110.3098737224115 24.126477566447893, -110.30990879558505 24.127262528000312, -110.30809797391699 24.12731964090065))"
03,003,M03.01,0300300013814001,La Paz,muy bajo,Muy Alto,Muy Alto,38,4934.0,0.0,2.0,1.0,0.0,42.0,44.0,1495.0,0.0,0.0,"POLYGON ((-110.3080734946443 24.126436716541377, -110.30805127369041 24.125635235306667, -110.30983442081768 24.125597961907868, -110.30986969013453 24.126387320903948, -110.3080734946443 24.126436716541377))"
03,003,M03.01,0300300013814002,La Paz,muy bajo,Muy Alto,Muy Alto,66,4410.0,1.0,2.0,1.0,0.0,38.0,35.0,807.0,0.0,0.0,"POLYGON ((-110.30603773886678 24.12677177818189, -110.30601627268737 24.126266354231802, -110.30786058321435 24.126218620886267, -110.30787460067022 24.12672423776081, -110.30603773886678 24.12677177818189))"
03,003,M03.01,0300300013814010,La Paz,muy bajo,Muy Alto,Muy Alto,48,5222.0,0.0,4.0,1.0,0.0,35.0,44.0,2713.0,0.0,0.0,"POLYGON ((-110.30606373151502 24.12738377475246, -110.30604157185508 24.126862026095374, -110.3078771036224 24.126814520122608, -110.30789128814295 24.127326158355306, -110.30606373151502 24.12738377475246))"
03,003,M03.01,0300300013829015,La Paz,bajo,Alto,Muy Alto,139,2513.0,0.0,1.0,1.0,0.0,3.0,44.0,176.0,0.0,0.0,"POLYGON ((-110.29936305368305 24.127721203476632, -110.29994815076148 24.12812397669523, -110.300081231947 24.128215587393598, -110.29922335783057 24.128820141466004, -110.29842943009643 24.12831157569958, -110.29833254452626 24.12841760764803, -110.29811170513835 24.128242813207148, -110.29790320447366 24.1284319266526, -110.29792406262905 24.12845129598549, -110.29794492079056 24.128470665315504, -110.29811444483529 24.12831690431009, -110.29829440755951 24.12845934482991, -110.29827506923401 24.128480508722802, -110.2983117791137 24.128511311745914, -110.29835878908915 24.12855121468974, -110.29846990587728 24.128444490547924, -110.29913938224156 24.128871653552736, -110.2985661594786 24.12927274953125, -110.2971833049865 24.12835725362698, -110.2974171409787 24.128084014949994, -110.29752760546513 24.128012059708162, -110.29936305368305 24.127721203476632))"
03,003,M03.01,0300300013829037,La Paz,bajo,Alto,Muy Alto,59,3205.0,0.0,1.0,1.0,0.0,3.0,54.0,807.0,0.0,0.0,"POLYGON ((-110.30105542061179 24.129290436092273, -110.30076494550057 24.129084721892283, -110.30117242403286 24.12855982264925, -110.30133805276604 24.128680300430656, -110.30134849620582 24.12893834047418, -110.30105542061179 24.129290436092273))"
03,003,M03.01,0300300011998022,La Paz,muy bajo,Muy Alto,Muy Alto,5,6236.0,3.0,5.0,3.0,0.0,36.0,77.0,1540.0,1.0,0.0,"POLYGON ((-110.31561398436247 24.128175362217295, -110.31738126664628 24.12599584300159, -110.31822772322306 24.126576840219688, -110.31724194263998 24.127815953748176, -110.31561398436247 24.128175362217295))"
03,003,M03.01,0300300013782016,La Paz,muy bajo,Muy Alto,Muy Alto,18,4808.0,2.0,3.0,1.0,0.0,3.0,61.0,2299.0,0.0,0.0,"POLYGON ((-110.3046904400395 24.1303411521752, -110.3043685249801 24.130131158149265, -110.30488840216573 24.129846076563382, -110.30498191936695 24.129794794832463, -110.30501951845676 24.12977417671073, -110.30510099988408 24.129770337936826, -110.3051630764248 24.129771224604383, -110.3046904400395 24.1303411521752))"
03,003,M03.01,0300300013782010,La Paz,muy bajo,Muy Alto,Muy Alto,53,6886.0,3.0,6.0,1.0,0.0,39.0,58.0,3163.0,1.0,0.0,"POLYGON ((-110.30818345003266 24.130402519425107, -110.30816945368036 24.12989772120163, -110.31000275572075 24.12984270643896, -110.31001683574242 24.1303519915353, -110.30818345003266 24.130402519425107))"
03,003,M03.01,0300300013782011,La Paz,muy bajo,Muy Alto,Muy Alto,55,6886.0,3.0,6.0,1.0,0.0,39.0,58.0,3163.0,1.0,0.0,"POLYGON ((-110.31011520356606 24.130349279905868, -110.31010118278563 24.129842151654064, -110.31171876605397 24.129791191425177, -110.31173795013876 24.130304537741186, -110.31011520356606 24.130349279905868))"
03,003,M03.01,0300300013782020,La Paz,muy bajo,Muy Alto,Muy Alto,56,6886.0,3.0,6.0,1.0,0.0,39.0,58.0,3163.0,1.0,0.0,"POLYGON ((-110.31009868654026 24.12975186284088, -110.31008404534563 24.129222291738657, -110.3116958670208 24.12917843343809, -110.3117150432034 24.129704321527193, -110.31009868654026 24.12975186284088))"
03,003,M03.01,0300300013782019,La Paz,muy bajo,Muy Alto,Muy Alto,63,6886.0,3.0,6.0,1.0,0.0,39.0,58.0,3163.0,1.0,0.0,"POLYGON ((-110.30816698423601 24.1298086567908, -110.30815218332508 24.129274835986266, -110.30998567740164 24.12922496781682, -110.3100003241755 24.129754755383686, -110.30816698423601 24.1298086567908))"
03,003,M03.01,0300300013782018,La Paz,muy bajo,Muy Alto,Muy Alto,45,5896.0,3.0,5.0,1.0,0.0,29.0,64.0,3163.0,0.0,0.0,"POLYGON ((-110.3061500339341 24.129867930971628, -110.30612990096253 24.129426208300337, -110.30669591101665 24.129342121448335, -110.3071629227252 24.129298398589707, -110.30794565080298 24.129280686944153, -110.30796011242789 24.129814308430017, -110.3061500339341 24.129867930971628))"
03,003,M03.01,0300300013782017,La Paz,muy bajo,Muy Alto,Muy Alto,41,5896.0,3.0,5.0,1.0,0.0,29.0,64.0,3163.0,0.0,0.0,"POLYGON ((-110.30606385255658 24.13013813665925, -110.30584256079905 24.13013130690499, -110.30531434300217 24.129737947231572, -110.30540373264142 24.129630155903794, -110.30572431877849 24.129509984761604, -110.30603232320658 24.129446363927553, -110.30606385255658 24.13013813665925))"
03,003,M03.01,0300300013176031,La Paz,bajo,Alto,Alto,54,2963.0,0.0,1.0,1.0,0.0,3.0,68.0,1081.0,0.0,0.0,"POLYGON ((-110.29658623144003 24.129456787151792, -110.2959070980497 24.1302057525946, -110.29524800286684 24.129750291146305, -110.29627520220164 24.129242670696524, -110.29658623144003 24.129456787151792))"
03,003,M03.01,0300300013176044,La Paz,bajo,Alto,Alto,69,3240.0,1.0,1.0,1.0,0.0,3.0,75.0,1081.0,0.0,0.0,"POLYGON ((-110.29754422994654 24.13000337710731, -110.29673668776047 24.12944746230052, -110.29776200037014 24.12892804721645, -110.29842158112078 24.12938513062752, -110.29754422994654 24.13000337710731))"
03,003,M03.01,0300300013405026,La Paz,muy bajo,Muy Alto,Muy Alto,2,1142.0,0.0,0.0,0.0,0.0,3.0,8.0,1199.0,0.0,0.0,"POLYGON ((-110.29528913928058 24.12261675820722, -110.29544317722336 24.121640136998696, -110.29649596243318 24.121809650896036, -110.29629348188182 24.1227426606598, -110.29528913928058 24.12261675820722))"
03,003,M03.01,0300300013104055,La Paz,muy bajo,Muy Alto,Muy Alto,6,4013.0,4.0,3.0,2.0,203.0,82.0,45.0,77230.0,0.0,0.0,"POLYGON ((-110.31267294547175 24.121348848336567, -110.31266719562896 24.121136020212838, -110.31330938392149 24.121124256684507, -110.3132521492133 24.121339584111706, -110.31267294547175 24.121348848336567))"
03,003,M03.01,0300300013104054,La Paz,s/p,S/P,S/P,0,3816.0,4.0,3.0,2.0,203.0,80.0,40.0,232.0,0.0,0.0,"POLYGON ((-110.31435222260666 24.12110593941564, -110.31363673939539 24.120917395446305, -110.31367849064436 24.120783100865893, -110.31439926672273 24.120975461705946, -110.31435222260666 24.12110593941564))"
03,003,M03.01,0300300013138022,La Paz,muy bajo,Muy Alto,Muy Alto,15,3808.0,2.0,1.0,0.0,0.0,38.0,33.0,2332.0,0.0,0.0,"POLYGON ((-110.30434817077683 24.122651855159166, -110.30389526706446 24.122628375708235, -110.30394447749246 24.122439134253312, -110.30437689100273 24.122523461730133, -110.30434817077683 24.122651855159166))"
03,003,M03.01,0300300013068011,La Paz,s/p,S/P,S/P,0,2304.0,3.0,2.0,4.0,203.0,55.0,78.0,232.0,0.0,0.0,"POLYGON ((-110.32360531107042 24.114895172148906, -110.32333493611493 24.115129333702345, -110.32263961907425 24.114670767089674, -110.32291129851323 24.114319930101143, -110.32360531107042 24.114895172148906))"
03,003,M03.01,0300300013068031,La Paz,bajo,Alto,Alto,41,3000.0,4.0,2.0,4.0,203.0,77.0,88.0,64.0,0.0,0.0,"POLYGON ((-110.32626125608577 24.1148373127125, -110.32546287568996 24.115790257161958, -110.32455835116191 24.11494306346909, -110.32554063962304 24.11406840600423, -110.32626125608577 24.1148373127125))"
03,003,M03.01,0300300013068030,La Paz,bajo,Alto,Alto,101,1904.0,2.0,2.0,4.0,203.0,55.0,58.0,64.0,0.0,0.0,"POLYGON ((-110.32262829584333 24.111382660946493, -110.32259372335679 24.111414918111695, -110.32255915085291 24.111447175268527, -110.3228188926849 24.11171358818269, -110.32249439218488 24.11197892558197, -110.3221395004906 24.111678305145308, -110.32273716850142 24.11107694920292, -110.32383457315665 24.112247962328308, -110.32363241744667 24.112413262796483, -110.32262829584333 24.111382660946493))"
03,003,M03.01,0300300013068009,La Paz,bajo,Alto,Alto,54,2167.0,5.0,2.0,4.0,203.0,55.0,64.0,64.0,0.0,0.0,"POLYGON ((-110.32481638266346 24.113846292041003, -110.32441749906869 24.114191758581192, -110.32409753373257 24.11392405069844, -110.3245492782734 24.113554665407303, -110.32481638266346 24.113846292041003))"
03,003,M03.01,0300300013068007,La Paz,bajo,Alto,Alto,62,2167.0,5.0,2.0,4.0,203.0,55.0,64.0,64.0,0.0,0.0,"POLYGON ((-110.323664202068 24.113561488913753, -110.32337187439504 24.11331690112027, -110.32392057646759 24.112868236950558, -110.32417384527076 24.113144761771157, -110.323664202068 24.113561488913753))"
03,003,M03.01,0300300013068008,La Paz,bajo,Alto,Alto,70,2167.0,5.0,2.0,4.0,203.0,55.0,64.0,64.0,0.0,0.0,"POLYGON ((-110.32402441962655 24.113862877503628, -110.32373731583085 24.113622662275702, -110.32423719007987 24.1132139228713, -110.32448593313028 24.113485504432138, -110.32402441962655 24.113862877503628))"
03,003,M03.01,0300300013068021,La Paz,bajo,Alto,Alto,83,2021.0,4.0,2.0,4.0,203.0,55.0,60.0,64.0,0.0,0.0,"POLYGON ((-110.32526110135106 24.114191483847744, -110.32460025459955 24.113469969561745, -110.32399407844099 24.112808135266484, -110.32420098760393 24.112638947618837, -110.3254763557508 24.113999813710514, -110.32526110135106 24.114191483847744))"
03,003,M03.01,0300300013068006,La Paz,bajo,Alto,Alto,89,2167.0,5.0,2.0,4.0,203.0,55.0,64.0,64.0,0.0,0.0,"POLYGON ((-110.32302755131703 24.113028807373464, -110.32389874987808 24.112316442813697, -110.32413681056207 24.11257046725617, -110.32329876098035 24.113255727588673, -110.32302755131703 24.113028807373464))"
03,003,M03.01,0300300013068020,La Paz,bajo,Alto,Alto,76,2167.0,5.0,2.0,4.0,203.0,55.0,64.0,64.0,0.0,0.0,"POLYGON ((-110.32331426432674 24.11267341162258, -110.32256704944396 24.112040471571234, -110.32288450996265 24.111780890500928, -110.32355891553934 24.112473364310905, -110.32331426432674 24.11267341162258))"
03,003,M03.01,0300300013068023,La Paz,bajo,Alto,Alto,185,2304.0,3.0,2.0,4.0,203.0,55.0,78.0,232.0,0.0,0.0,"POLYGON ((-110.32441494361346 24.114944923997953, -110.3234668678122 24.115789098169817, -110.32231740321791 24.115086861787287, -110.32258261191801 24.114744383754392, -110.32334343267539 24.115246150366183, -110.32404618857886 24.11463751766965, -110.32441494361346 24.114944923997953))"
03,003,M03.01,0300300013104010,La Paz,muy bajo,Muy Alto,Muy Alto,16,3333.0,4.0,2.0,2.0,203.0,82.0,55.0,136114.0,0.0,0.0,"POLYGON ((-110.31210127752885 24.11915290234901, -110.31209044365204 24.118926858278815, -110.31247342025077 24.11892124547933, -110.3124881338383 24.11914605140574, -110.31210127752885 24.11915290234901))"
03,003,M03.01,0300300013104009,La Paz,muy bajo,Muy Alto,Muy Alto,27,3333.0,4.0,2.0,2.0,203.0,82.0,55.0,136114.0,0.0,0.0,"POLYGON ((-110.31255737620444 24.119144825072784, -110.31254956729093 24.11891999667464, -110.31331607625975 24.118909368738503, -110.31332297752678 24.119132415604675, -110.31255737620444 24.119144825072784))"
03,003,M03.01,0300300013104046,La Paz,muy bajo,Muy Alto,Muy Alto,40,4013.0,4.0,3.0,2.0,203.0,82.0,45.0,77230.0,0.0,0.0,"POLYGON ((-110.31222621536122 24.119452300199903, -110.31222406362672 24.119356630031696, -110.31230645785129 24.11935486278308, -110.31230570764662 24.119343612711805, -110.31230489154328 24.11933137442227, -110.31222353484557 24.119333119417373, -110.31222126909648 24.119232379868013, -110.31246848536702 24.1192279819728, -110.3124707309698 24.119327817248276, -110.31240658177259 24.119329193238368, -110.31240686315593 24.1193414429973, -110.31240712181811 24.119352703611874, -110.31247125979614 24.119351327862738, -110.3124734209889 24.119447410350915, -110.31222621536122 24.119452300199903))"
03,003,M03.01,0300300013104049,La Paz,muy bajo,Muy Alto,Muy Alto,48,4013.0,4.0,3.0,2.0,203.0,82.0,45.0,77230.0,0.0,0.0,"POLYGON ((-110.31314597708622 24.119214627398204, -110.31314816962893 24.11931208090356, -110.31307324727074 24.119313684023044, -110.31307378571505 24.119337119401774, -110.31314869679548 24.11933551224125, -110.31315088476947 24.119432762602163, -110.31290367889014 24.119437641264984, -110.31290150065513 24.11934081550762, -110.31297301908535 24.119339281215474, -110.31297226882235 24.119328031146082, -110.3129714572648 24.119315861972684, -110.31290097175017 24.119317304892803, -110.31289876083531 24.119219026390773, -110.31314597708622 24.119214627398204))"
03,003,M03.01,0300300013072022,La Paz,muy bajo,Muy Alto,Muy Alto,68,3314.0,6.0,2.0,4.0,203.0,80.0,104.0,41051.0,0.0,0.0,"POLYGON ((-110.31935438040138 24.11692839549908, -110.31861619093533 24.11623128983782, -110.3187651076572 24.11576614097431, -110.31950691316607 24.11653468382902, -110.31935438040138 24.11692839549908))"
