latitud,longitud,fecha,t_mean_2m_12h,relative_humidity_mean_2m_12h,precip_12h,air_quality
24.156469,-110.327869,2024-07-03T12:00:00Z,26.0,59.8,0.0,0.0
24.156469,-110.327869,2024-07-04T00:00:00Z,29.6,48.4,0.0,1.0
24.156469,-110.327869,2024-07-04T12:00:00Z,26.8,49.4,0.0,0.0
24.156469,-110.327869,2024-07-05T00:00:00Z,31.7,37.7,0.0,1.0
24.156469,-110.327869,2024-07-05T12:00:00Z,28.9,46.2,0.0,0.0
24.156469,-110.327869,2024-07-06T00:00:00Z,33.0,39.4,0.0,1.0
24.156469,-110.327869,2024-07-06T12:00:00Z,29.0,50.0,0.0,0.0
24.156469,-110.327869,2024-07-07T00:00:00Z,32.9,40.0,0.0,1.0
24.156469,-110.327869,2024-07-07T12:00:00Z,28.1,40.3,0.0,1.0
24.156469,-110.327869,2024-07-08T00:00:00Z,32.8,32.2,0.0,1.0
24.156469,-110.327869,2024-07-08T12:00:00Z,27.8,49.2,0.0,0.0
24.156469,-110.327869,2024-07-09T00:00:00Z,31.8,42.1,0.0,1.0
24.156469,-110.327869,2024-07-09T12:00:00Z,27.3,56.9,0.0,1.0
24.156469,-110.327869,2024-07-10T00:00:00Z,31.6,49.5,0.0,1.0
24.156469,-110.327869,2024-07-10T12:00:00Z,27.8,60.9,0.0,1.0
24.156469,-110.327869,2024-07-11T00:00:00Z,31.6,51.6,0.0,1.0
24.156469,-110.327869,2024-07-11T12:00:00Z,27.9,58.6,0.0,1.0
24.156469,-110.327869,2024-07-12T00:00:00Z,32.4,46.4,0.0,1.0
24.156469,-110.327869,2024-07-12T12:00:00Z,27.4,60.3,0.0,1.0
24.156469,-110.327869,2024-07-13T00:00:00Z,32.8,46.2,0.15,1.0
24.156469,-110.327869,2024-07-13T12:00:00Z,27.1,59.1,0.0,0.0
24.156469,-110.327869,2024-07-14T00:00:00Z,31.0,51.2,1.34,0.0
24.156469,-110.327869,2024-07-14T12:00:00Z,28.3,71.0,3.38,0.0
24.156469,-110.327869,2024-07-15T00:00:00Z,29.8,67.1,0.51,1.0
24.156469,-110.327869,2024-07-15T12:00:00Z,28.7,72.3,0.0,1.0
24.156469,-110.327869,2024-07-16T00:00:00Z,32.2,53.1,0.31,1.0
24.156469,-110.327869,2024-07-16T12:00:00Z,29.3,56.3,0.0,0.0
24.156469,-110.327869,2024-07-17T00:00:00Z,32.7,43.2,0.0,1.0
24.156469,-110.327869,2024-07-17T12:00:00Z,29.0,50.3,0.0,0.0
24.156469,-110.327869,2024-07-18T00:00:00Z,32.4,38.9,0.0,1.0
24.156469,-110.327869,2024-07-18T12:00:00Z,28.2,56.7,0.0,0.0
24.156469,-110.327869,2024-07-19T00:00:00Z,31.8,43.0,0.0,1.0
24.156469,-110.327869,2024-07-19T12:00:00Z,26.6,59.5,0.0,0.0
24.156469,-110.327869,2024-07-20T00:00:00Z,31.4,44.8,0.0,1.0
24.156469,-110.327869,2024-07-20T12:00:00Z,28.0,56.4,0.0,1.0
24.156469,-110.327869,2024-07-21T00:00:00Z,31.5,47.0,0.0,1.0
24.156469,-110.327869,2024-07-21T12:00:00Z,28.2,54.6,0.0,0.0
24.156469,-110.327869,2024-07-22T00:00:00Z,31.9,46.5,0.0,1.0
24.156469,-110.327869,2024-07-22T12:00:00Z,28.5,56.1,0.0,0.0
24.156469,-110.327869,2024-07-23T00:00:00Z,32.4,45.3,0.0,1.0
24.156469,-110.327869,2024-07-23T12:00:00Z,27.8,58.7,0.0,0.0
24.156469,-110.327869,2024-07-24T00:00:00Z,32.9,46.0,0.0,1.0
24.156469,-110.327869,2024-07-24T12:00:00Z,28.3,55.1,0.0,0.0
24.156469,-110.327869,2024-07-25T00:00:00Z,32.4,47.6,0.0,1.0
24.156469,-110.327869,2024-07-25T12:00:00Z,29.6,52.6,0.0,0.0
24.156469,-110.327869,2024-07-26T00:00:00Z,33.7,40.7,0.0,1.0
24.156469,-110.327869,2024-07-26T12:00:00Z,29.1,48.8,0.0,0.0
24.156469,-110.327869,2024-07-27T00:00:00Z,33.1,40.1,0.0,1.0
24.156469,-110.327869,2024-07-27T12:00:00Z,28.0,51.7,0.0,1.0
24.156469,-110.327869,2024-07-28T00:00:00Z,33.4,40.2,0.0,1.0
24.156469,-110.327869,2024-07-28T12:00:00Z,28.4,58.2,0.0,0.0
24.156469,-110.327869,2024-07-29T00:00:00Z,32.8,45.8,0.0,1.0
24.156469,-110.327869,2024-07-29T12:00:00Z,28.9,55.6,0.0,1.0
24.156469,-110.327869,2024-07-30T00:00:00Z,32.3,44.3,0.0,1.0
24.156469,-110.327869,2024-07-30T12:00:00Z,29.7,51.6,0.0,1.0
24.156469,-110.327869,2024-07-31T00:00:00Z,33.6,35.7,0.0,1.0
24.156469,-110.327869,2024-07-31T12:00:00Z,30.6,42.2,0.0,1.0
24.156469,-110.327869,2024-08-01T00:00:00Z,34.2,38.0,0.0,1.0
24.156469,-110.327869,2024-08-01T12:00:00Z,29.3,52.6,0.0,0.0
24.156469,-110.327869,2024-08-02T00:00:00Z,32.4,48.4,0.0,1.0
24.156469,-110.327869,2024-08-02T12:00:00Z,31.1,56.2,0.0,1.0
24.156469,-110.327869,2024-08-03T00:00:00Z,33.8,47.1,0.0,1.0
24.156469,-110.327869,2024-08-03T12:00:00Z,31.3,51.8,0.0,0.0
24.156469,-110.327869,2024-08-04T00:00:00Z,33.2,43.2,0.3,1.0
24.156469,-110.327869,2024-08-04T12:00:00Z,29.4,54.1,2.73,1.0
24.156469,-110.327869,2024-08-05T00:00:00Z,32.9,45.7,0.62,1.0
24.156469,-110.327869,2024-08-05T12:00:00Z,30.3,46.1,0.0,1.0
24.156469,-110.327869,2024-08-06T00:00:00Z,33.9,43.7,0.0,1.0
24.156469,-110.327869,2024-08-06T12:00:00Z,29.9,53.1,0.0,1.0
24.156469,-110.327869,2024-08-07T00:00:00Z,31.4,53.8,6.33,0.0
24.156469,-110.327869,2024-08-07T12:00:00Z,28.3,79.1,0.0,0.0
24.156469,-110.327869,2024-08-08T00:00:00Z,30.7,65.3,0.0,1.0
24.156469,-110.327869,2024-08-08T12:00:00Z,29.2,68.6,0.0,0.0
24.156469,-110.327869,2024-08-09T00:00:00Z,32.9,51.2,0.0,1.0
24.156469,-110.327869,2024-08-09T12:00:00Z,31.2,51.4,0.0,1.0
24.156469,-110.327869,2024-08-10T00:00:00Z,34.4,38.3,0.0,1.0
24.156469,-110.327869,2024-08-10T12:00:00Z,31.1,49.1,0.0,0.0
24.156469,-110.327869,2024-08-11T00:00:00Z,33.6,42.8,0.0,1.0
24.156469,-110.327869,2024-08-11T12:00:00Z,29.5,55.8,0.0,1.0
24.156469,-110.327869,2024-08-12T00:00:00Z,32.0,55.1,0.95,1.0
24.156469,-110.327869,2024-08-12T12:00:00Z,29.2,68.5,0.0,1.0
24.156469,-110.327869,2024-08-13T00:00:00Z,31.9,56.8,0.0,1.0
24.156469,-110.327869,2024-08-13T12:00:00Z,29.1,63.4,0.0,0.0
24.156469,-110.327869,2024-08-14T00:00:00Z,32.4,50.4,0.37,1.0
24.156469,-110.327869,2024-08-14T12:00:00Z,29.6,55.2,0.0,0.0
24.156469,-110.327869,2024-08-15T00:00:00Z,32.9,47.8,0.0,1.0
24.156469,-110.327869,2024-08-15T12:00:00Z,29.7,56.6,0.0,0.0
24.156469,-110.327869,2024-08-16T00:00:00Z,32.5,52.7,0.14,1.0
24.156469,-110.327869,2024-08-16T12:00:00Z,29.6,58.8,0.0,1.0
24.156469,-110.327869,2024-08-17T00:00:00Z,32.9,47.8,0.0,1.0
24.156469,-110.327869,2024-08-17T12:00:00Z,30.5,55.2,0.0,1.0
24.156469,-110.327869,2024-08-18T00:00:00Z,34.0,42.3,0.0,1.0
24.156469,-110.327869,2024-08-18T12:00:00Z,30.1,47.3,0.0,0.0
24.156469,-110.327869,2024-08-19T00:00:00Z,33.7,43.9,0.34,1.0
24.156469,-110.327869,2024-08-19T12:00:00Z,30.1,59.3,0.0,0.0
24.156469,-110.327869,2024-08-20T00:00:00Z,33.1,48.9,0.0,1.0
24.156469,-110.327869,2024-08-20T12:00:00Z,31.0,53.9,0.0,0.0
24.156469,-110.327869,2024-08-21T00:00:00Z,33.0,48.8,0.47,1.0
24.156469,-110.327869,2024-08-21T12:00:00Z,30.9,57.8,0.0,1.0
24.156469,-110.327869,2024-08-22T00:00:00Z,33.8,47.5,0.0,1.0
24.156469,-110.327869,2024-08-22T12:00:00Z,31.8,47.8,0.0,0.0
24.156469,-110.327869,2024-08-23T00:00:00Z,34.5,42.2,0.0,1.0
24.156469,-110.327869,2024-08-23T12:00:00Z,31.3,51.5,0.0,0.0
24.156469,-110.327869,2024-08-24T00:00:00Z,33.9,42.7,0.0,1.0
24.156469,-110.327869,2024-08-24T12:00:00Z,30.0,57.1,0.0,1.0
24.156469,-110.327869,2024-08-25T00:00:00Z,33.2,48.9,0.0,1.0
24.156469,-110.327869,2024-08-25T12:00:00Z,30.1,53.4,0.0,1.0
24.156469,-110.327869,2024-08-26T00:00:00Z,33.2,37.9,0.0,1.0
24.156469,-110.327869,2024-08-26T12:00:00Z,30.4,48.2,0.0,0.0
24.156469,-110.327869,2024-08-27T00:00:00Z,34.0,39.2,0.0,1.0
24.156469,-110.327869,2024-08-27T12:00:00Z,30.9,55.4,0.0,1.0
24.156469,-110.327869,2024-08-28T00:00:00Z,33.7,49.4,0.0,1.0
24.156469,-110.327869,2024-08-28T12:00:00Z,30.5,54.3,0.0,1.0
24.156469,-110.327869,2024-08-29T00:00:00Z,34.2,41.6,0.0,1.0
24.156469,-110.327869,2024-08-29T12:00:00Z,30.8,51.1,0.0,0.0
24.156469,-110.327869,2024-08-30T00:00:00Z,33.9,42.2,0.0,1.0
24.156469,-110.327869,2024-08-30T12:00:00Z,30.7,50.7,0.0,0.0
24.156469,-110.327869,2024-08-31T00:00:00Z,33.3,43.5,0.0,1.0
24.156469,-110.327869,2024-08-31T12:00:00Z,29.9,54.1,0.0,0.0
24.156469,-110.327869,2024-09-01T00:00:00Z,33.4,45.3,0.0,1.0
24.156469,-110.327869,2024-09-01T12:00:00Z,30.6,58.0,0.0,0.0
24.156469,-110.327869,2024-09-02T00:00:00Z,33.7,46.9,0.0,1.0
24.156469,-110.327869,2024-09-02T12:00:00Z,31.1,56.3,0.0,0.0
24.156469,-110.327869,2024-09-03T00:00:00Z,33.1,51.2,0.0,1.0
24.156469,-110.327869,2024-09-03T12:00:00Z,30.5,61.4,0.0,0.0
24.156469,-110.327869,2024-09-04T00:00:00Z,33.2,53.4,0.0,1.0
24.156469,-110.327869,2024-09-04T12:00:00Z,30.6,57.9,0.0,0.0
24.156469,-110.327869,2024-09-05T00:00:00Z,33.3,53.3,0.0,1.0
24.156469,-110.327869,2024-09-05T12:00:00Z,30.9,56.8,0.0,0.0
24.156469,-110.327869,2024-09-06T00:00:00Z,33.4,51.3,0.24,1.0
24.156469,-110.327869,2024-09-06T12:00:00Z,30.6,59.2,0.0,1.0
24.156469,-110.327869,2024-09-07T00:00:00Z,33.6,48.4,0.0,1.0
24.156469,-110.327869,2024-09-07T12:00:00Z,30.7,61.9,0.0,0.0
24.156469,-110.327869,2024-09-08T00:00:00Z,33.5,47.9,0.0,1.0
24.156469,-110.327869,2024-09-08T12:00:00Z,31.2,55.6,0.0,0.0
24.156469,-110.327869,2024-09-09T00:00:00Z,33.9,50.1,0.14,1.0
24.156469,-110.327869,2024-09-09T12:00:00Z,31.2,58.2,0.0,0.0
24.156469,-110.327869,2024-09-10T00:00:00Z,34.1,46.7,0.0,1.0
24.156469,-110.327869,2024-09-10T12:00:00Z,31.1,56.1,0.0,0.0
24.156469,-110.327869,2024-09-11T00:00:00Z,34.7,40.5,0.0,1.0
24.156469,-110.327869,2024-09-11T12:00:00Z,30.4,57.5,0.0,1.0
24.156469,-110.327869,2024-09-12T00:00:00Z,34.6,42.1,0.0,1.0
24.156469,-110.327869,2024-09-12T12:00:00Z,30.1,66.6,0.0,0.0
24.156469,-110.327869,2024-09-13T00:00:00Z,34.2,47.1,0.0,1.0
24.156469,-110.327869,2024-09-13T12:00:00Z,30.6,57.2,0.0,0.0
24.156469,-110.327869,2024-09-14T00:00:00Z,29.5,72.0,17.73,1.0
24.156469,-110.327869,2024-09-14T12:00:00Z,27.4,83.8,4.83,0.0
24.156469,-110.327869,2024-09-15T00:00:00Z,30.3,52.9,0.88,1.0
24.156469,-110.327869,2024-09-15T12:00:00Z,24.2,69.0,0.0,0.0
24.156469,-110.327869,2024-09-16T00:00:00Z,28.2,64.8,0.0,1.0
24.156469,-110.327869,2024-09-16T12:00:00Z,24.9,70.0,0.0,0.0
24.156469,-110.327869,2024-09-17T00:00:00Z,27.8,57.2,0.0,1.0
24.156469,-110.327869,2024-09-17T12:00:00Z,24.3,64.9,0.0,0.0
24.156469,-110.327869,2024-09-18T00:00:00Z,26.9,51.4,0.0,1.0
24.156469,-110.327869,2024-09-18T12:00:00Z,23.5,66.7,0.0,0.0
24.156469,-110.327869,2024-09-19T00:00:00Z,26.6,52.4,0.0,1.0
24.156469,-110.327869,2024-09-19T12:00:00Z,23.6,66.3,0.0,1.0
24.156469,-110.327869,2024-09-20T00:00:00Z,26.6,53.3,0.0,1.0
24.156469,-110.327869,2024-09-20T12:00:00Z,23.2,61.7,0.0,1.0
24.156469,-110.327869,2024-09-21T00:00:00Z,26.8,51.1,0.0,1.0
24.156469,-110.327869,2024-09-21T12:00:00Z,25.0,57.3,0.0,0.0
24.156469,-110.327869,2024-09-22T00:00:00Z,29.2,46.0,0.0,1.0
24.156469,-110.327869,2024-09-22T12:00:00Z,27.0,56.9,0.0,0.0
24.156469,-110.327869,2024-09-23T00:00:00Z,29.5,59.3,0.0,1.0
24.156469,-110.327869,2024-09-23T12:00:00Z,27.0,68.2,0.0,0.0
24.156469,-110.327869,2024-09-24T00:00:00Z,31.2,46.0,0.0,1.0
24.156469,-110.327869,2024-09-24T12:00:00Z,27.9,58.1,0.0,1.0
24.156469,-110.327869,2024-09-25T00:00:00Z,31.0,40.8,0.0,1.0
24.156469,-110.327869,2024-09-25T12:00:00Z,27.7,58.0,0.0,0.0
24.156469,-110.327869,2024-09-26T00:00:00Z,31.0,45.4,0.0,1.0
24.156469,-110.327869,2024-09-26T12:00:00Z,28.6,53.2,0.0,0.0
24.156469,-110.327869,2024-09-27T00:00:00Z,32.4,40.7,0.0,1.0
24.156469,-110.327869,2024-09-27T12:00:00Z,27.3,71.9,0.0,0.0
24.156469,-110.327869,2024-09-28T00:00:00Z,32.2,41.7,0.0,1.0
24.156469,-110.327869,2024-09-28T12:00:00Z,26.5,67.8,0.0,0.0
24.156469,-110.327869,2024-09-29T00:00:00Z,31.4,45.1,0.0,1.0
24.156469,-110.327869,2024-09-29T12:00:00Z,28.8,58.6,0.0,0.0
24.156469,-110.327869,2024-09-30T00:00:00Z,32.0,50.5,0.24,1.0
24.156469,-110.327869,2024-09-30T12:00:00Z,27.0,75.1,0.0,0.0
24.156469,-110.327869,2024-10-01T00:00:00Z,30.5,67.0,0.34,1.0
24.156469,-110.327869,2024-10-01T12:00:00Z,28.1,70.1,0.0,0.0
24.156469,-110.327869,2024-10-02T00:00:00Z,31.9,55.9,0.0,1.0
24.156469,-110.327869,2024-10-02T12:00:00Z,28.3,61.4,0.0,0.0
24.156469,-110.327869,2024-10-03T00:00:00Z,32.5,45.6,0.0,1.0
24.156469,-110.327869,2024-10-03T12:00:00Z,28.2,54.3,0.0,1.0
24.156469,-110.327869,2024-10-04T00:00:00Z,32.0,41.4,0.0,1.0
24.156469,-110.327869,2024-10-04T12:00:00Z,26.8,57.5,0.0,1.0
24.156469,-110.327869,2024-10-05T00:00:00Z,31.8,41.2,0.0,1.0
24.156469,-110.327869,2024-10-05T12:00:00Z,26.9,63.3,0.0,1.0
24.156469,-110.327869,2024-10-06T00:00:00Z,31.7,48.2,0.0,1.0
24.156469,-110.327869,2024-10-06T12:00:00Z,28.1,57.5,0.0,0.0
24.156469,-110.327869,2024-10-07T00:00:00Z,32.3,43.6,0.0,1.0
24.156469,-110.327869,2024-10-07T12:00:00Z,27.8,53.7,0.0,0.0
24.156469,-110.327869,2024-10-08T00:00:00Z,32.4,38.8,0.0,1.0
24.156469,-110.327869,2024-10-08T12:00:00Z,27.5,59.8,0.0,1.0
24.156469,-110.327869,2024-10-09T00:00:00Z,30.3,55.3,0.0,1.0
24.156469,-110.327869,2024-10-09T12:00:00Z,26.4,64.5,0.0,1.0
24.156469,-110.327869,2024-10-10T00:00:00Z,31.3,52.3,0.16,1.0
24.156469,-110.327869,2024-10-10T12:00:00Z,27.8,56.2,0.0,1.0
24.156469,-110.327869,2024-10-11T00:00:00Z,31.6,52.9,1.42,1.0
24.156469,-110.327869,2024-10-11T12:00:00Z,29.4,52.7,0.0,0.0
24.156469,-110.327869,2024-10-12T00:00:00Z,32.1,48.6,0.0,1.0
24.156469,-110.327869,2024-10-12T12:00:00Z,28.8,53.3,0.0,0.0
24.156469,-110.327869,2024-10-13T00:00:00Z,32.2,41.5,0.0,1.0
24.156469,-110.327869,2024-10-13T12:00:00Z,28.5,58.9,0.0,1.0
24.156469,-110.327869,2024-10-14T00:00:00Z,32.4,46.0,0.0,1.0
24.156469,-110.327869,2024-10-14T12:00:00Z,27.7,60.2,0.0,1.0
24.156469,-110.327869,2024-10-15T00:00:00Z,32.3,41.6,0.0,1.0
24.156469,-110.327869,2024-10-15T12:00:00Z,28.3,57.9,0.0,0.0
24.156469,-110.327869,2024-10-16T00:00:00Z,32.2,34.6,0.0,1.0
24.156469,-110.327869,2024-10-16T12:00:00Z,27.6,58.7,0.0,0.0
24.156469,-110.327869,2024-10-17T00:00:00Z,30.2,35.0,0.0,1.0
24.156469,-110.327869,2024-10-17T12:00:00Z,27.0,54.6,0.0,0.0
24.156469,-110.327869,2024-10-18T00:00:00Z,29.2,37.6,0.0,1.0
24.156469,-110.327869,2024-10-18T12:00:00Z,25.5,57.9,0.0,0.0
24.156469,-110.327869,2024-10-19T00:00:00Z,28.8,38.9,0.0,1.0
24.156469,-110.327869,2024-10-19T12:00:00Z,26.1,56.0,0.0,0.0
24.156469,-110.327869,2024-10-20T00:00:00Z,28.6,55.7,0.0,1.0
24.156469,-110.327869,2024-10-20T12:00:00Z,27.5,75.1,0.0,1.0
24.156469,-110.327869,2024-10-21T00:00:00Z,29.5,61.7,0.0,1.0
24.156469,-110.327869,2024-10-21T12:00:00Z,27.4,69.5,0.0,1.0
24.156469,-110.327869,2024-10-22T00:00:00Z,29.6,65.5,0.0,1.0
24.156469,-110.327869,2024-10-22T12:00:00Z,27.6,72.8,0.0,1.0
24.156469,-110.327869,2024-10-23T00:00:00Z,30.4,56.4,0.0,1.0
24.156469,-110.327869,2024-10-23T12:00:00Z,27.2,58.8,0.0,1.0
24.156469,-110.327869,2024-10-24T00:00:00Z,30.3,44.0,0.0,1.0
24.156469,-110.327869,2024-10-24T12:00:00Z,27.8,52.1,0.0,0.0
24.156469,-110.327869,2024-10-25T00:00:00Z,31.5,32.5,0.0,1.0
24.156469,-110.327869,2024-10-25T12:00:00Z,27.9,42.9,0.0,0.0
24.156469,-110.327869,2024-10-26T00:00:00Z,31.6,31.2,0.0,1.0
24.156469,-110.327869,2024-10-26T12:00:00Z,28.1,42.6,0.0,0.0
24.156469,-110.327869,2024-10-27T00:00:00Z,31.4,43.0,0.0,1.0
24.156469,-110.327869,2024-10-27T12:00:00Z,27.1,62.5,0.0,0.0
24.156469,-110.327869,2024-10-28T00:00:00Z,30.8,38.3,0.0,1.0
24.156469,-110.327869,2024-10-28T12:00:00Z,28.0,51.2,0.0,0.0
24.156469,-110.327869,2024-10-29T00:00:00Z,32.1,33.5,0.0,1.0
24.156469,-110.327869,2024-10-29T12:00:00Z,27.9,48.7,0.0,0.0
24.156469,-110.327869,2024-10-30T00:00:00Z,30.4,35.4,0.0,1.0
24.156469,-110.327869,2024-10-30T12:00:00Z,27.3,55.5,0.0,0.0
24.156469,-110.327869,2024-10-31T00:00:00Z,27.6,59.0,0.0,1.0
24.156469,-110.327869,2024-10-31T12:00:00Z,25.3,75.6,0.0,1.0
24.156469,-110.327869,2024-11-01T00:00:00Z,27.5,64.3,0.0,1.0
24.156469,-110.327869,2024-11-01T12:00:00Z,24.1,69.7,0.0,0.0
24.156469,-110.327869,2024-11-02T00:00:00Z,25.8,48.0,0.0,1.0
24.156469,-110.327869,2024-11-02T12:00:00Z,21.7,68.7,0.0,1.0
24.156469,-110.327869,2024-11-03T00:00:00Z,24.4,57.5,0.0,1.0
24.156469,-110.327869,2024-11-03T12:00:00Z,21.2,65.9,0.0,1.0
24.156469,-110.327869,2024-11-04T00:00:00Z,23.0,54.9,0.0,1.0
24.156469,-110.327869,2024-11-04T12:00:00Z,20.4,66.7,0.0,1.0
24.156469,-110.327869,2024-11-05T00:00:00Z,22.7,61.5,0.0,1.0
24.156469,-110.327869,2024-11-05T12:00:00Z,23.6,54.2,0.0,1.0
24.156469,-110.327869,2024-11-06T00:00:00Z,25.3,46.1,0.0,1.0
24.156469,-110.327869,2024-11-06T12:00:00Z,22.2,55.5,0.0,0.0
24.156469,-110.327869,2024-11-07T00:00:00Z,24.8,46.1,0.0,1.0
24.156469,-110.327869,2024-11-07T12:00:00Z,21.5,60.7,0.0,1.0
24.156469,-110.327869,2024-11-08T00:00:00Z,24.3,48.6,0.0,1.0
24.156469,-110.327869,2024-11-08T12:00:00Z,23.6,58.0,0.0,1.0
24.156469,-110.327869,2024-11-09T00:00:00Z,24.7,47.5,0.0,1.0
24.156469,-110.327869,2024-11-09T12:00:00Z,22.2,67.4,0.0,1.0
24.156469,-110.327869,2024-11-10T00:00:00Z,24.7,60.6,0.0,1.0
24.156469,-110.327869,2024-11-10T12:00:00Z,22.2,68.3,0.0,1.0
24.156469,-110.327869,2024-11-11T00:00:00Z,24.7,60.2,0.0,1.0
24.156469,-110.327869,2024-11-11T12:00:00Z,22.4,73.5,0.0,1.0
24.156469,-110.327869,2024-11-12T00:00:00Z,25.7,59.5,0.0,1.0
24.156469,-110.327869,2024-11-12T12:00:00Z,22.6,65.2,0.0,0.0
24.156469,-110.327869,2024-11-13T00:00:00Z,26.0,44.3,0.0,1.0
24.156469,-110.327869,2024-11-13T12:00:00Z,23.3,64.8,0.0,1.0
24.156469,-110.327869,2024-11-14T00:00:00Z,25.3,66.0,0.0,1.0
24.156469,-110.327869,2024-11-14T12:00:00Z,22.1,75.0,0.0,1.0
24.156469,-110.327869,2024-11-15T00:00:00Z,25.2,54.0,0.0,1.0
24.156469,-110.327869,2024-11-15T12:00:00Z,21.7,61.4,0.0,0.0
24.156469,-110.327869,2024-11-16T00:00:00Z,26.2,28.1,0.0,1.0
24.156469,-110.327869,2024-11-16T12:00:00Z,22.2,56.5,0.0,1.0
24.156469,-110.327869,2024-11-17T00:00:00Z,23.3,45.1,0.0,1.0
24.156469,-110.327869,2024-11-17T12:00:00Z,20.5,64.8,0.0,1.0
24.156469,-110.327869,2024-11-18T00:00:00Z,20.2,48.0,0.0,1.0
24.156469,-110.327869,2024-11-18T12:00:00Z,20.2,44.9,0.0,1.0
24.156469,-110.327869,2024-11-19T00:00:00Z,21.7,47.9,0.0,1.0
24.156469,-110.327869,2024-11-19T12:00:00Z,19.4,64.5,0.0,1.0
24.156469,-110.327869,2024-11-20T00:00:00Z,22.2,60.4,0.0,1.0
24.156469,-110.327869,2024-11-20T12:00:00Z,21.3,74.3,0.0,1.0
24.156469,-110.327869,2024-11-21T00:00:00Z,24.1,68.4,0.0,1.0
24.156469,-110.327869,2024-11-21T12:00:00Z,21.5,81.4,0.0,1.0
24.156469,-110.327869,2024-11-22T00:00:00Z,24.1,62.9,0.0,1.0
24.156469,-110.327869,2024-11-22T12:00:00Z,20.8,69.6,0.0,1.0
24.156469,-110.327869,2024-11-23T00:00:00Z,24.5,51.1,0.0,1.0
24.156469,-110.327869,2024-11-23T12:00:00Z,21.2,62.3,0.0,1.0
24.156469,-110.327869,2024-11-24T00:00:00Z,26.1,39.3,0.0,1.0
24.156469,-110.327869,2024-11-24T12:00:00Z,23.6,47.2,0.0,1.0
24.156469,-110.327869,2024-11-25T00:00:00Z,26.9,31.9,0.0,1.0
24.156469,-110.327869,2024-11-25T12:00:00Z,22.4,42.4,0.0,0.0
24.156469,-110.327869,2024-11-26T00:00:00Z,23.8,53.3,0.0,1.0
24.156469,-110.327869,2024-11-26T12:00:00Z,21.1,73.7,0.0,1.0
24.156469,-110.327869,2024-11-27T00:00:00Z,24.3,54.8,0.0,1.0
24.156469,-110.327869,2024-11-27T12:00:00Z,21.2,54.6,0.0,0.0
24.156469,-110.327869,2024-11-28T00:00:00Z,25.9,34.0,0.0,1.0
24.156469,-110.327869,2024-11-28T12:00:00Z,22.5,51.5,0.0,0.0
24.156469,-110.327869,2024-11-29T00:00:00Z,23.9,55.2,0.0,1.0
24.156469,-110.327869,2024-11-29T12:00:00Z,21.5,83.7,0.0,1.0
24.156469,-110.327869,2024-11-30T00:00:00Z,24.1,65.9,0.0,1.0
24.156469,-110.327869,2024-11-30T12:00:00Z,21.3,79.6,0.0,1.0
24.156469,-110.327869,2024-12-01T00:00:00Z,23.3,67.5,0.0,1.0
24.156469,-110.327869,2024-12-01T12:00:00Z,20.8,82.6,0.0,1.0
24.156469,-110.327869,2024-12-02T00:00:00Z,23.6,66.9,0.0,1.0
24.156469,-110.327869,2024-12-02T12:00:00Z,20.9,73.7,0.0,1.0
24.156469,-110.327869,2024-12-03T00:00:00Z,23.7,57.0,0.0,1.0
24.156469,-110.327869,2024-12-03T12:00:00Z,20.7,67.5,0.0,1.0
24.156469,-110.327869,2024-12-04T00:00:00Z,23.9,51.3,0.0,1.0
24.156469,-110.327869,2024-12-04T12:00:00Z,21.5,51.4,0.0,1.0
24.156469,-110.327869,2024-12-05T00:00:00Z,24.6,42.9,0.0,1.0
24.156469,-110.327869,2024-12-05T12:00:00Z,21.9,52.2,0.0,1.0
24.156469,-110.327869,2024-12-06T00:00:00Z,23.6,57.4,0.0,1.0
24.156469,-110.327869,2024-12-06T12:00:00Z,20.3,65.7,0.0,1.0
24.156469,-110.327869,2024-12-07T00:00:00Z,23.1,51.4,0.0,1.0
24.156469,-110.327869,2024-12-07T12:00:00Z,19.8,74.1,0.0,1.0
24.156469,-110.327869,2024-12-08T00:00:00Z,22.9,62.8,0.0,1.0
24.156469,-110.327869,2024-12-08T12:00:00Z,21.2,65.5,0.0,1.0
24.156469,-110.327869,2024-12-09T00:00:00Z,23.2,61.7,0.0,1.0
24.156469,-110.327869,2024-12-09T12:00:00Z,19.3,64.6,0.0,1.0
24.156469,-110.327869,2024-12-10T00:00:00Z,22.6,46.8,0.0,1.0
24.156469,-110.327869,2024-12-10T12:00:00Z,20.4,54.4,0.0,1.0
24.156469,-110.327869,2024-12-11T00:00:00Z,22.3,62.3,0.0,1.0
24.156469,-110.327869,2024-12-11T12:00:00Z,20.1,71.3,0.0,1.0
24.156469,-110.327869,2024-12-12T00:00:00Z,22.2,65.8,0.0,1.0
24.156469,-110.327869,2024-12-12T12:00:00Z,18.8,76.7,0.1,1.0
24.156469,-110.327869,2024-12-13T00:00:00Z,21.3,57.3,0.0,1.0
24.156469,-110.327869,2024-12-13T12:00:00Z,20.0,76.1,0.0,1.0
24.156469,-110.327869,2024-12-14T00:00:00Z,23.0,44.2,0.0,1.0
24.156469,-110.327869,2024-12-14T12:00:00Z,20.3,69.0,0.0,1.0
24.156469,-110.327869,2024-12-15T00:00:00Z,21.9,69.1,0.0,1.0
24.156469,-110.327869,2024-12-15T12:00:00Z,19.4,73.9,0.0,1.0
24.156469,-110.327869,2024-12-16T00:00:00Z,22.5,57.4,0.0,1.0
